month,payer_id,location_id,claims,denied_claims,denied_amount,allowed_amount,denial_reason_id
2024-06-30,PY015,LC0009,10,0,0.0,7773.72,
2024-06-30,PY015,LC0010,1,0,0.0,310.59,
2024-06-30,PY015,LC0011,3,0,0.0,3294.1800000000003,
2024-06-30,PY015,LC0013,2,0,0.0,862.23,
2024-06-30,PY015,LC0014,1,0,0.0,359.29,
2024-06-30,PY015,LC0015,10,0,0.0,11670.53,
2024-06-30,PY015,LC0016,1,0,0.0,459.64,
2024-06-30,PY015,LC0017,6,0,0.0,3056.22,
2024-06-30,PY015,LC0018,6,0,0.0,1747.85,
2024-06-30,PY015,LC0019,13,0,0.0,9404.47,
2024-06-30,PY015,LC0020,2,0,0.0,1300.05,
2024-06-30,PY015,LC0021,3,0,0.0,1956.71,
2024-06-30,PY015,LC0022,2,0,0.0,1514.61,
2024-06-30,PY015,LC0023,1,0,0.0,202.16,
2024-06-30,PY015,LC0025,4,0,0.0,1028.78,
2024-06-30,PY015,LC0026,6,1,253.21,2789.73,DR023
2024-06-30,PY015,LC0027,6,0,0.0,3923.36,
2024-06-30,PY015,LC0028,12,1,246.78,6323.12,DR016
2024-06-30,PY015,LC0029,1,0,0.0,370.12,
2024-06-30,PY015,LC0030,2,0,0.0,668.05,
2024-06-30,PY015,LC0031,12,1,1093.48,9535.86,DR012
2024-06-30,PY015,LC0032,2,0,0.0,270.48,
2024-06-30,PY015,LC0033,3,0,0.0,690.68,
2024-06-30,PY015,LC0035,4,0,0.0,5052.75,
2024-06-30,PY015,LC0036,2,0,0.0,1357.98,
2024-06-30,PY015,LC0037,6,0,0.0,3917.89,
2024-06-30,PY015,LC0038,5,0,0.0,1696.88,
2024-06-30,PY015,LC0039,7,0,0.0,8481.23,
2024-06-30,PY015,LC0041,7,0,0.0,2708.87,
2024-06-30,PY015,LC0042,18,1,440.34,12019.43,DR020
2024-06-30,PY015,LC0043,7,0,0.0,4819.85,
2024-06-30,PY015,LC0046,8,0,0.0,6707.71,
2024-06-30,PY015,LC0047,12,0,0.0,8398.68,
2024-06-30,PY015,LC0048,7,0,0.0,3469.03,
2024-06-30,PY015,LC0049,19,0,0.0,10279.38,
2024-06-30,PY015,LC0051,1,0,0.0,678.22,
2024-06-30,PY015,LC0052,4,0,0.0,1973.71,
2024-06-30,PY015,LC0053,1,0,0.0,541.36,
2024-06-30,PY016,LC0001,16,1,345.22,13474.65,DR007
2024-06-30,PY016,LC0002,1,0,0.0,259.17,
2024-06-30,PY016,LC0003,5,1,111.15,5453.38,DR002
2024-06-30,PY016,LC0004,2,1,284.93,671.3399999999999,DR012
2024-06-30,PY016,LC0005,13,1,532.44,8382.619999999999,DR013
2024-06-30,PY016,LC0006,10,2,1994.17,13816.3,DR018
2024-06-30,PY016,LC0007,5,2,1519.54,3600.3199999999997,DR012
2024-06-30,PY016,LC0008,2,0,0.0,1239.36,
2024-06-30,PY016,LC0009,18,1,727.82,11197.46,DR020
2024-06-30,PY016,LC0010,1,0,0.0,80.13,
2024-06-30,PY016,LC0011,10,0,0.0,10361.94,
2024-06-30,PY016,LC0012,1,0,0.0,350.13,
2024-06-30,PY016,LC0013,6,0,0.0,3220.56,
2024-06-30,PY016,LC0014,3,0,0.0,1508.9,
2024-06-30,PY016,LC0015,13,1,440.68,5902.83,DR016
2024-06-30,PY016,LC0016,4,0,0.0,2698.89,
2024-06-30,PY016,LC0017,5,0,0.0,5084.8,
2024-06-30,PY016,LC0018,6,1,918.67,3520.33,DR019
2024-06-30,PY016,LC0019,19,0,0.0,22624.33,
2024-06-30,PY016,LC0022,10,0,0.0,8255.0,
2024-06-30,PY016,LC0023,1,0,0.0,1716.16,
2024-06-30,PY016,LC0025,9,1,3221.19,13099.96,DR017
2024-06-30,PY016,LC0026,6,0,0.0,4165.21,
2024-06-30,PY016,LC0027,8,0,0.0,6549.72,
2024-06-30,PY016,LC0028,25,2,392.02,16722.02,DR002
2024-06-30,PY016,LC0029,1,0,0.0,76.76,
2024-06-30,PY016,LC0030,3,0,0.0,1089.6,
2024-06-30,PY016,LC0031,9,0,0.0,7214.51,
2024-06-30,PY016,LC0032,5,0,0.0,3708.03,
2024-06-30,PY016,LC0033,1,0,0.0,502.17,
2024-06-30,PY016,LC0034,3,0,0.0,839.33,
2024-06-30,PY016,LC0035,6,0,0.0,5068.26,
2024-06-30,PY016,LC0036,10,0,0.0,5334.36,
2024-06-30,PY016,LC0037,5,0,0.0,5845.83,
2024-06-30,PY016,LC0038,1,0,0.0,122.14,
2024-06-30,PY016,LC0039,12,0,0.0,9740.66,
2024-06-30,PY016,LC0040,2,0,0.0,1247.87,
2024-06-30,PY016,LC0041,9,1,1631.38,16162.56,DR020
2024-06-30,PY016,LC0042,19,0,0.0,13129.02,
2024-06-30,PY016,LC0043,13,1,17.59,14749.82,DR012
2024-06-30,PY016,LC0046,16,0,0.0,12986.34,
2024-06-30,PY016,LC0047,17,1,547.75,15949.31,DR018
2024-06-30,PY016,LC0048,6,0,0.0,9531.56,
2024-06-30,PY016,LC0049,18,1,638.92,9168.88,DR020
2024-06-30,PY016,LC0052,12,1,96.5,8616.06,DR023
2024-07-31,PY001,LC0001,18,0,0.0,14728.14,
2024-07-31,PY001,LC0003,5,0,0.0,2132.34,
2024-07-31,PY001,LC0004,1,0,0.0,192.24,
2024-07-31,PY001,LC0005,8,0,0.0,9781.26,
2024-07-31,PY001,LC0006,12,0,0.0,6281.46,
2024-07-31,PY001,LC0007,3,0,0.0,779.29,
2024-07-31,PY001,LC0008,1,1,187.49,282.7,DR003
2024-07-31,PY001,LC0009,13,1,749.71,11648.73,DR005
2024-07-31,PY001,LC0010,5,0,0.0,1065.63,
2024-07-31,PY001,LC0011,7,0,0.0,6436.72,
2024-07-31,PY001,LC0012,1,0,0.0,568.76,
2024-07-31,PY001,LC0013,3,1,480.42,1690.01,DR006
2024-07-31,PY001,LC0015,9,0,0.0,4689.63,
2024-07-31,PY001,LC0016,4,0,0.0,1415.56,
2024-07-31,PY001,LC0017,2,0,0.0,811.0899999999999,
2024-07-31,PY001,LC0018,21,0,0.0,23081.96,
2024-07-31,PY001,LC0019,14,0,0.0,10228.04,
2024-07-31,PY001,LC0020,3,0,0.0,1248.87,
2024-07-31,PY001,LC0021,4,0,0.0,10057.17,
2024-07-31,PY001,LC0022,5,0,0.0,6912.8099999999995,
2024-07-31,PY001,LC0023,2,0,0.0,1030.03,
2024-07-31,PY001,LC0025,8,0,0.0,7288.889999999999,
2024-07-31,PY001,LC0026,5,0,0.0,4724.51,
2024-07-31,PY001,LC0027,5,0,0.0,3053.6099999999997,
2024-07-31,PY001,LC0028,19,2,545.81,15690.88,DR011
2024-07-31,PY001,LC0029,5,0,0.0,1842.27,
2024-07-31,PY001,LC0030,4,1,178.53,3167.88,DR003
2024-07-31,PY001,LC0031,12,1,249.53,3958.95,DR008
2024-07-31,PY001,LC0032,1,0,0.0,1557.17,
2024-07-31,PY001,LC0033,8,0,0.0,5907.67,
2024-07-31,PY001,LC0034,4,0,0.0,2686.3199999999997,
2024-07-31,PY001,LC0035,5,1,223.46,2948.46,DR020
2024-07-31,PY001,LC0036,7,1,1468.03,5374.6,DR002
2024-07-31,PY001,LC0037,8,1,342.69,5996.14,DR012
2024-07-31,PY001,LC0038,6,0,0.0,2186.77,
2024-07-31,PY001,LC0039,9,0,0.0,4706.78,
2024-07-31,PY001,LC0040,2,0,0.0,1149.92,
2024-07-31,PY001,LC0041,12,0,0.0,6216.969999999999,
2024-07-31,PY001,LC0042,10,1,113.48,3523.59,DR006
2024-07-31,PY001,LC0043,7,1,146.94,5338.51,DR017
2024-07-31,PY001,LC0046,11,1,646.09,8920.699999999999,DR017
2024-07-31,PY001,LC0047,9,0,0.0,5011.63,
2024-07-31,PY001,LC0048,1,0,0.0,233.83,
2024-07-31,PY001,LC0049,15,1,355.42,10878.5,DR002
2024-07-31,PY001,LC0051,1,0,0.0,450.22,
2024-07-31,PY001,LC0052,12,1,110.3,3105.42,DR010
2024-07-31,PY001,LC0053,1,0,0.0,51.23,
2024-07-31,PY002,LC0001,18,1,143.79,16139.92,DR006
2024-07-31,PY002,LC0002,2,0,0.0,1142.0500000000002,
2024-07-31,PY002,LC0003,8,0,0.0,7644.21,
2024-07-31,PY002,LC0004,2,0,0.0,1153.85,
2024-07-31,PY002,LC0005,13,0,0.0,7483.62,
2024-07-31,PY002,LC0006,11,1,183.7,6670.26,DR017
2024-07-31,PY002,LC0007,4,0,0.0,1051.52,
2024-07-31,PY002,LC0008,7,1,858.2,5727.17,DR021
2024-07-31,PY002,LC0009,11,0,0.0,8222.18,
2024-07-31,PY002,LC0010,4,1,33.96,1329.64,DR024
2024-07-31,PY002,LC0011,12,1,736.71,9504.38,DR005
2024-07-31,PY002,LC0013,2,0,0.0,933.22,
2024-07-31,PY002,LC0014,3,2,1374.91,3237.32,DR001
2024-07-31,PY002,LC0015,16,1,285.55,7473.4,DR006
2024-07-31,PY002,LC0016,3,1,486.8,2883.4700000000003,DR019
2024-07-31,PY002,LC0017,4,0,0.0,1815.11,
2024-07-31,PY002,LC0018,10,0,0.0,8953.39,
2024-07-31,PY002,LC0019,18,4,1668.69,18083.38,DR003
2024-07-31,PY002,LC0021,4,0,0.0,3245.6800000000003,
2024-07-31,PY002,LC0022,2,0,0.0,2048.5699999999997,
2024-07-31,PY002,LC0025,8,0,0.0,5182.14,
2024-07-31,PY002,LC0026,10,0,0.0,6217.67,
2024-07-31,PY002,LC0027,9,2,865.05,9935.99,DR002
2024-07-31,PY002,LC0028,17,0,0.0,14184.5,
2024-07-31,PY002,LC0030,3,0,0.0,2227.19,
2024-07-31,PY002,LC0031,7,0,0.0,3218.88,
2024-07-31,PY002,LC0032,5,0,0.0,2345.64,
2024-07-31,PY002,LC0033,7,0,0.0,4549.6,
2024-07-31,PY002,LC0035,4,2,738.52,3208.92,DR002
2024-07-31,PY002,LC0036,3,0,0.0,588.37,
2024-07-31,PY002,LC0037,5,0,0.0,6058.15,
2024-07-31,PY002,LC0038,5,0,0.0,3121.05,
2024-07-31,PY002,LC0039,7,0,0.0,4955.91,
2024-07-31,PY002,LC0041,11,0,0.0,13633.08,
2024-07-31,PY002,LC0042,14,1,149.24,9966.16,DR007
2024-07-31,PY002,LC0043,10,0,0.0,6999.45,
2024-07-31,PY002,LC0044,1,0,0.0,1014.14,
2024-07-31,PY002,LC0045,3,1,101.69,534.94,DR008
2024-07-31,PY002,LC0046,12,1,647.37,5544.79,DR016
2024-07-31,PY002,LC0047,14,0,0.0,12827.58,
2024-07-31,PY002,LC0048,3,0,0.0,2651.38,
2024-07-31,PY002,LC0049,13,1,118.97,10257.25,DR012
2024-07-31,PY002,LC0051,1,0,0.0,231.96,
2024-07-31,PY002,LC0052,9,0,0.0,20870.97,
2024-07-31,PY003,LC0001,11,1,237.94,9742.26,DR007
2024-07-31,PY003,LC0003,3,1,980.04,2449.29,DR002
2024-07-31,PY003,LC0004,3,0,0.0,1399.18,
2024-07-31,PY003,LC0005,14,0,0.0,11092.91,
2024-07-31,PY003,LC0006,8,1,53.64,3183.98,DR006
2024-07-31,PY003,LC0007,4,0,0.0,3892.31,
2024-07-31,PY003,LC0008,3,1,1073.02,4730.39,DR020
2024-07-31,PY003,LC0009,8,0,0.0,6297.33,
2024-07-31,PY003,LC0010,5,2,1348.86,2931.44,DR001
2024-07-31,PY003,LC0011,4,0,0.0,2581.47,
2024-07-31,PY003,LC0012,1,0,0.0,838.27,
2024-07-31,PY003,LC0013,2,0,0.0,719.3199999999999,
2024-07-31,PY003,LC0014,1,0,0.0,1451.66,
2024-07-31,PY003,LC0015,15,0,0.0,12315.59,
2024-07-31,PY003,LC0016,6,1,483.22,4900.1,DR019
2024-07-31,PY003,LC0017,2,0,0.0,2581.0299999999997,
2024-07-31,PY003,LC0018,14,3,4504.73,18818.31,DR003
2024-07-31,PY003,LC0019,17,2,2462.24,14433.24,DR022
2024-07-31,PY003,LC0020,2,0,0.0,749.49,
2024-07-31,PY003,LC0021,4,1,335.57,2116.36,DR018
2024-07-31,PY003,LC0022,4,0,0.0,2173.74,
2024-07-31,PY003,LC0023,4,0,0.0,1911.95,
2024-07-31,PY003,LC0024,1,0,0.0,375.7,
2024-07-31,PY003,LC0025,6,0,0.0,2412.2,
2024-07-31,PY003,LC0026,10,0,0.0,5285.95,
2024-07-31,PY003,LC0027,5,1,563.41,8873.470000000001,DR005
2024-07-31,PY003,LC0028,21,1,590.14,24883.55,DR016
2024-07-31,PY003,LC0029,1,0,0.0,836.65,
2024-07-31,PY003,LC0030,5,0,0.0,6338.96,
2024-07-31,PY003,LC0031,8,1,3097.08,11336.38,DR015
2024-07-31,PY003,LC0032,1,0,0.0,1285.47,
2024-07-31,PY003,LC0033,9,0,0.0,4659.82,
2024-07-31,PY003,LC0034,1,0,0.0,399.1,
2024-07-31,PY003,LC0035,3,0,0.0,2314.4100000000003,
2024-07-31,PY003,LC0036,4,0,0.0,11751.34,
2024-07-31,PY003,LC0037,3,0,0.0,3315.56,
2024-07-31,PY003,LC0038,2,0,0.0,639.27,
2024-07-31,PY003,LC0039,10,0,0.0,8848.72,
2024-07-31,PY003,LC0041,6,0,0.0,3916.76,
2024-07-31,PY003,LC0042,15,0,0.0,7248.84,
2024-07-31,PY003,LC0043,5,0,0.0,2552.11,
2024-07-31,PY003,LC0046,20,1,411.96,9823.16,DR016
2024-07-31,PY003,LC0047,14,0,0.0,9467.04,
2024-07-31,PY003,LC0048,2,0,0.0,7670.88,
2024-07-31,PY003,LC0049,12,1,219.5,9777.43,DR006
2024-07-31,PY003,LC0051,1,0,0.0,510.97,
2024-07-31,PY003,LC0052,18,0,0.0,12536.58,
2024-07-31,PY004,LC0001,16,1,1237.05,9426.04,DR020
2024-07-31,PY004,LC0003,7,0,0.0,7041.1900000000005,
2024-07-31,PY004,LC0005,13,0,0.0,6238.53,
2024-07-31,PY004,LC0006,8,1,138.44,3249.19,DR017
2024-07-31,PY004,LC0007,5,1,171.49,3280.9,DR017
2024-07-31,PY004,LC0008,4,0,0.0,6383.47,
2024-07-31,PY004,LC0009,7,2,1931.3,7590.82,DR006
2024-07-31,PY004,LC0010,3,0,0.0,1118.78,
2024-07-31,PY004,LC0011,5,1,67.22,4847.3,DR005
2024-07-31,PY004,LC0013,6,0,0.0,3810.25,
2024-07-31,PY004,LC0015,17,1,670.32,9589.04,DR010
2024-07-31,PY004,LC0016,2,0,0.0,721.96,
2024-07-31,PY004,LC0017,5,0,0.0,2750.01,
2024-07-31,PY004,LC0018,13,2,1679.8200000000002,15224.08,DR011
2024-07-31,PY004,LC0019,20,3,2689.88,25048.160000000003,DR002
2024-07-31,PY004,LC0021,5,1,373.43,2926.87,DR002
2024-07-31,PY004,LC0022,2,0,0.0,2767.21,
2024-07-31,PY004,LC0023,3,1,466.58,4124.17,DR019
2024-07-31,PY004,LC0024,1,0,0.0,380.13,
2024-07-31,PY004,LC0025,8,0,0.0,4205.0,
2024-07-31,PY004,LC0027,12,1,352.39,10152.96,DR023
2024-07-31,PY004,LC0028,14,0,0.0,15686.5,
2024-07-31,PY004,LC0029,1,0,0.0,853.69,
2024-07-31,PY004,LC0030,2,2,1404.4399999999998,1732.34,DR004
2024-07-31,PY004,LC0031,8,0,0.0,8063.02,
2024-07-31,PY004,LC0032,5,0,0.0,3818.83,
2024-07-31,PY004,LC0033,8,0,0.0,4995.03,
2024-07-31,PY004,LC0034,4,0,0.0,16938.86,
2024-07-31,PY004,LC0035,9,1,27.98,6657.29,DR014
2024-07-31,PY004,LC0036,2,0,0.0,2498.61,
2024-07-31,PY004,LC0037,6,0,0.0,3487.21,
2024-07-31,PY004,LC0038,10,1,125.93,5278.95,DR017
2024-07-31,PY004,LC0039,4,0,0.0,4086.17,
2024-07-31,PY004,LC0041,9,2,1907.38,7191.25,DR012
2024-07-31,PY004,LC0042,12,1,604.77,9728.07,DR024
2024-07-31,PY004,LC0043,12,1,348.15,7154.26,DR013
2024-07-31,PY004,LC0045,1,0,0.0,216.94,
2024-07-31,PY004,LC0046,18,0,0.0,10082.06,
2024-07-31,PY004,LC0047,12,0,0.0,9013.77,
2024-07-31,PY004,LC0048,2,0,0.0,1041.62,
2024-07-31,PY004,LC0049,20,1,69.07,17863.06,DR006
2024-07-31,PY004,LC0052,17,0,0.0,22379.83,
2024-07-31,PY005,LC0001,16,1,155.04,16418.61,DR013
2024-07-31,PY005,LC0003,6,0,0.0,3406.98,
2024-07-31,PY005,LC0005,13,1,481.17,7511.28,DR023
2024-07-31,PY005,LC0006,12,1,325.67,5268.14,DR003
2024-07-31,PY005,LC0007,7,1,275.84,2930.45,DR006
2024-07-31,PY005,LC0008,4,2,1573.61,7366.53,DR023
2024-07-31,PY005,LC0009,10,0,0.0,6113.85,
2024-07-31,PY005,LC0011,7,0,0.0,5321.04,
2024-07-31,PY005,LC0012,1,0,0.0,554.22,
2024-07-31,PY005,LC0013,3,0,0.0,1384.02,
2024-07-31,PY005,LC0014,1,0,0.0,257.59,
2024-07-31,PY005,LC0015,16,2,1005.28,8537.99,DR002
2024-07-31,PY005,LC0016,4,1,189.41,1973.33,DR011
2024-07-31,PY005,LC0017,8,0,0.0,4758.65,
2024-07-31,PY005,LC0018,15,0,0.0,17000.37,
2024-07-31,PY005,LC0019,17,2,643.6800000000001,13887.91,DR020
2024-07-31,PY005,LC0020,2,0,0.0,171.6,
2024-07-31,PY005,LC0021,10,2,1828.28,8838.48,DR017
2024-07-31,PY005,LC0022,7,1,498.04,4395.96,DR005
2024-07-31,PY005,LC0023,4,1,291.38,1433.41,DR002
2024-07-31,PY005,LC0024,1,0,0.0,125.35,
2024-07-31,PY005,LC0025,11,1,199.0,6093.8099999999995,DR012
2024-07-31,PY005,LC0026,8,0,0.0,11334.57,
2024-07-31,PY005,LC0027,2,1,759.17,1229.99,DR007
2024-07-31,PY005,LC0028,12,0,0.0,6599.2,
2024-07-31,PY005,LC0029,2,0,0.0,944.9,
2024-07-31,PY005,LC0030,5,0,0.0,1852.35,
2024-07-31,PY005,LC0031,12,1,199.62,11360.95,DR016
2024-07-31,PY005,LC0032,1,0,0.0,1030.6,
2024-07-31,PY005,LC0033,8,0,0.0,3872.85,
2024-07-31,PY005,LC0034,2,0,0.0,744.26,
2024-07-31,PY005,LC0035,7,0,0.0,6570.35,
2024-07-31,PY005,LC0036,8,0,0.0,8487.2,
2024-07-31,PY005,LC0037,5,0,0.0,5365.639999999999,
2024-07-31,PY005,LC0038,1,0,0.0,732.62,
2024-07-31,PY005,LC0039,6,0,0.0,1256.55,
2024-07-31,PY005,LC0041,6,1,628.77,2838.12,DR005
2024-07-31,PY005,LC0042,17,0,0.0,19887.75,
2024-07-31,PY005,LC0043,14,2,2763.2000000000003,11085.37,DR002
2024-07-31,PY005,LC0045,1,0,0.0,1390.1,
2024-07-31,PY005,LC0046,13,0,0.0,7926.62,
2024-07-31,PY005,LC0047,10,0,0.0,6192.83,
2024-07-31,PY005,LC0048,2,0,0.0,1017.26,
2024-07-31,PY005,LC0049,12,1,135.01,10026.26,DR002
2024-07-31,PY005,LC0051,1,0,0.0,49.84,
2024-07-31,PY005,LC0052,18,2,1456.63,27915.74,DR020
2024-07-31,PY006,LC0001,19,0,0.0,13776.22,
2024-07-31,PY006,LC0002,1,0,0.0,469.17,
2024-07-31,PY006,LC0003,7,0,0.0,4431.68,
2024-07-31,PY006,LC0004,1,0,0.0,459.96,
2024-07-31,PY006,LC0005,16,0,0.0,14404.93,
2024-07-31,PY006,LC0006,12,0,0.0,6325.37,
2024-07-31,PY006,LC0007,2,0,0.0,774.4100000000001,
2024-07-31,PY006,LC0008,4,0,0.0,3320.02,
2024-07-31,PY006,LC0009,10,0,0.0,8096.84,
2024-07-31,PY006,LC0010,2,0,0.0,653.8,
2024-07-31,PY006,LC0011,16,1,573.85,9417.16,DR005
2024-07-31,PY006,LC0013,2,0,0.0,869.33,
2024-07-31,PY006,LC0015,12,1,123.73,8135.320000000001,DR002
2024-07-31,PY006,LC0016,3,0,0.0,3314.71,
2024-07-31,PY006,LC0017,4,0,0.0,1436.1,
2024-07-31,PY006,LC0018,15,2,1503.32,9959.19,DR005
2024-07-31,PY006,LC0019,20,2,1690.17,14742.52,DR007
2024-07-31,PY006,LC0020,6,0,0.0,5074.12,
2024-07-31,PY006,LC0021,4,0,0.0,575.63,
2024-07-31,PY006,LC0022,6,0,0.0,4779.99,
2024-07-31,PY006,LC0023,2,0,0.0,1549.28,
2024-07-31,PY006,LC0024,3,0,0.0,2027.06,
2024-07-31,PY006,LC0025,11,0,0.0,9866.86,
2024-07-31,PY006,LC0026,17,0,0.0,18121.2,
2024-07-31,PY006,LC0027,13,0,0.0,8914.25,
2024-07-31,PY006,LC0028,18,0,0.0,19008.83,
2024-07-31,PY006,LC0029,1,0,0.0,195.34,
2024-07-31,PY006,LC0030,3,1,606.72,3865.24,DR002
2024-07-31,PY006,LC0031,15,1,203.91,12874.54,DR014
2024-07-31,PY006,LC0032,2,0,0.0,734.45,
2024-07-31,PY006,LC0033,10,2,771.34,5889.55,DR021
2024-07-31,PY006,LC0034,1,0,0.0,808.51,
2024-07-31,PY006,LC0035,9,0,0.0,24754.44,
2024-07-31,PY006,LC0036,5,0,0.0,2958.6,
2024-07-31,PY006,LC0037,10,0,0.0,9815.35,
2024-07-31,PY006,LC0038,4,0,0.0,811.9499999999999,
2024-07-31,PY006,LC0039,8,0,0.0,9253.2,
2024-07-31,PY006,LC0041,9,1,225.53,4689.280000000001,DR003
2024-07-31,PY006,LC0042,8,0,0.0,5816.32,
2024-07-31,PY006,LC0043,9,0,0.0,7777.97,
2024-07-31,PY006,LC0046,20,1,458.53,17804.04,DR016
2024-07-31,PY006,LC0047,13,1,344.14,8792.65,DR020
2024-07-31,PY006,LC0048,1,0,0.0,188.25,
2024-07-31,PY006,LC0049,12,1,123.75,6719.45,DR007
2024-07-31,PY006,LC0051,1,0,0.0,2067.55,
2024-07-31,PY006,LC0052,9,1,713.08,11427.63,DR010
2024-07-31,PY007,LC0001,7,1,97.32,3548.13,DR024
2024-07-31,PY007,LC0003,3,0,0.0,639.64,
2024-07-31,PY007,LC0004,3,1,153.71,5681.45,DR024
2024-07-31,PY007,LC0005,12,0,0.0,12599.67,
2024-07-31,PY007,LC0006,10,0,0.0,11253.63,
2024-07-31,PY007,LC0007,5,0,0.0,3148.85,
2024-07-31,PY007,LC0008,2,0,0.0,3160.53,
2024-07-31,PY007,LC0009,10,1,433.66,5765.47,DR004
2024-07-31,PY007,LC0010,3,0,0.0,822.8199999999999,
2024-07-31,PY007,LC0011,7,1,268.8,3815.74,DR006
2024-07-31,PY007,LC0013,1,0,0.0,483.81,
2024-07-31,PY007,LC0015,21,2,578.28,12983.6,DR006
2024-07-31,PY007,LC0016,7,0,0.0,3978.5,
2024-07-31,PY007,LC0017,3,0,0.0,3329.2799999999997,
2024-07-31,PY007,LC0018,16,0,0.0,11652.57,
2024-07-31,PY007,LC0019,15,0,0.0,10201.5,
2024-07-31,PY007,LC0020,3,0,0.0,851.9100000000001,
2024-07-31,PY007,LC0021,5,0,0.0,3890.13,
2024-07-31,PY007,LC0022,6,2,524.46,4157.6900000000005,DR018
2024-07-31,PY007,LC0023,3,0,0.0,1951.98,
2024-07-31,PY007,LC0025,6,0,0.0,4899.71,
2024-07-31,PY007,LC0026,13,1,156.93,10056.39,DR018
2024-07-31,PY007,LC0027,5,0,0.0,6137.0,
2024-07-31,PY007,LC0028,18,1,488.63,13618.85,DR009
2024-07-31,PY007,LC0029,2,1,683.63,1030.3,DR006
2024-07-31,PY007,LC0030,4,0,0.0,6832.719999999999,
2024-07-31,PY007,LC0031,10,2,2276.14,11834.0,DR004
2024-07-31,PY007,LC0032,5,0,0.0,2169.35,
2024-07-31,PY007,LC0033,6,0,0.0,3086.08,
2024-07-31,PY007,LC0034,1,0,0.0,221.98,
2024-07-31,PY007,LC0035,11,1,524.56,7226.95,DR002
2024-07-31,PY007,LC0036,8,0,0.0,6587.25,
2024-07-31,PY007,LC0037,8,0,0.0,12997.89,
2024-07-31,PY007,LC0038,3,0,0.0,2115.17,
2024-07-31,PY007,LC0039,8,0,0.0,5145.01,
2024-07-31,PY007,LC0040,1,0,0.0,3434.53,
2024-07-31,PY007,LC0041,6,0,0.0,11800.15,
2024-07-31,PY007,LC0042,10,0,0.0,8857.15,
2024-07-31,PY007,LC0043,14,2,676.54,9592.65,DR013
2024-07-31,PY007,LC0044,2,0,0.0,294.64,
2024-07-31,PY007,LC0045,1,0,0.0,918.79,
2024-07-31,PY007,LC0046,12,0,0.0,7653.02,
2024-07-31,PY007,LC0047,10,2,479.95,8243.529999999999,DR005
2024-07-31,PY007,LC0048,2,0,0.0,3151.67,
2024-07-31,PY007,LC0049,12,0,0.0,15906.22,
2024-07-31,PY007,LC0050,1,0,0.0,1774.1,
2024-07-31,PY007,LC0052,12,0,0.0,9562.45,
2024-07-31,PY008,LC0001,8,0,0.0,3586.46,
2024-07-31,PY008,LC0002,2,0,0.0,871.85,
2024-07-31,PY008,LC0003,6,0,0.0,2403.44,
2024-07-31,PY008,LC0004,1,0,0.0,415.64,
2024-07-31,PY008,LC0005,21,1,145.76,17967.49,DR011
2024-07-31,PY008,LC0006,8,0,0.0,4180.1,
2024-07-31,PY008,LC0007,3,0,0.0,2538.41,
2024-07-31,PY008,LC0008,5,0,0.0,10909.42,
2024-07-31,PY008,LC0009,9,1,339.41,4744.58,DR009
2024-07-31,PY008,LC0010,4,0,0.0,1812.39,
2024-07-31,PY008,LC0011,6,0,0.0,4118.29,
2024-07-31,PY008,LC0012,3,0,0.0,2047.55,
2024-07-31,PY008,LC0013,5,0,0.0,2994.0800000000004,
2024-07-31,PY008,LC0015,17,1,3469.54,16177.32,DR020
2024-07-31,PY008,LC0016,3,0,0.0,1766.67,
2024-07-31,PY008,LC0017,7,0,0.0,3953.33,
2024-07-31,PY008,LC0018,8,0,0.0,7148.01,
2024-07-31,PY008,LC0019,19,1,190.73,18265.83,DR021
2024-07-31,PY008,LC0020,2,0,0.0,1146.79,
2024-07-31,PY008,LC0021,7,0,0.0,9528.35,
2024-07-31,PY008,LC0022,3,0,0.0,1242.14,
2024-07-31,PY008,LC0023,2,0,0.0,1656.75,
2024-07-31,PY008,LC0024,1,1,193.03,705.33,DR009
2024-07-31,PY008,LC0025,10,0,0.0,6435.92,
2024-07-31,PY008,LC0026,5,0,0.0,5674.19,
2024-07-31,PY008,LC0027,8,1,233.33,4986.96,DR021
2024-07-31,PY008,LC0028,21,2,855.9599999999999,21281.92,DR013
2024-07-31,PY008,LC0029,3,0,0.0,1791.46,
2024-07-31,PY008,LC0030,5,1,344.09,3425.2,DR023
2024-07-31,PY008,LC0031,9,1,267.08,5425.52,DR004
2024-07-31,PY008,LC0032,3,0,0.0,1194.02,
2024-07-31,PY008,LC0033,11,2,531.98,7326.32,DR011
2024-07-31,PY008,LC0034,3,0,0.0,4042.95,
2024-07-31,PY008,LC0035,6,0,0.0,5623.679999999999,
2024-07-31,PY008,LC0036,5,0,0.0,9921.41,
2024-07-31,PY008,LC0037,3,0,0.0,3543.99,
2024-07-31,PY008,LC0038,3,0,0.0,1392.42,
2024-07-31,PY008,LC0039,10,1,32.71,6844.86,DR023
2024-07-31,PY008,LC0040,2,0,0.0,1610.02,
2024-07-31,PY008,LC0041,7,1,311.26,2670.7799999999997,DR005
2024-07-31,PY008,LC0042,14,0,0.0,7432.71,
2024-07-31,PY008,LC0043,13,3,1809.18,8941.85,DR010
2024-07-31,PY008,LC0046,11,1,986.03,5869.43,DR005
2024-07-31,PY008,LC0047,19,2,1043.38,12915.82,DR002
2024-07-31,PY008,LC0048,4,0,0.0,2420.95,
