month,payer_id,location_id,claims,charge_amount,allowed_amount,net_allowed_after_denial,paid_amount_total
2024-08-31,PY010,LC0014,10,8390.45,5834.89,4344.64,4166.84
2024-08-31,PY010,LC0015,46,25056.63,17277.62,16997.77,16498.99
2024-08-31,PY010,LC0016,13,7403.09,5001.7,4932.4800000000005,4843.04
2024-08-31,PY010,LC0017,12,8128.870000000001,5735.75,5735.75,5553.66
2024-08-31,PY010,LC0018,43,49962.58,34199.57,33268.19,32381.42
2024-08-31,PY010,LC0019,46,35631.23,24718.13,23304.809999999998,22509.74
2024-08-31,PY010,LC0020,7,6151.59,4202.41,4070.9500000000003,3979.8199999999997
2024-08-31,PY010,LC0021,14,14373.39,9679.08,9679.08,9327.54
2024-08-31,PY010,LC0022,21,17321.41,11503.72,10805.289999999999,10507.99
2024-08-31,PY010,LC0023,10,7561.19,5204.63,5204.63,4996.820000000001
2024-08-31,PY010,LC0025,42,35537.11,24394.29,24394.29,23620.690000000002
2024-08-31,PY010,LC0026,36,40407.97,28432.510000000002,28181.08,27331.63
2024-08-31,PY010,LC0027,27,14977.56,10277.01,10247.3,9971.51
2024-08-31,PY010,LC0028,69,67561.31,45324.15,44615.14,43224.1
2024-08-31,PY010,LC0029,10,7744.6,5184.45,5136.28,4991.2699999999995
2024-08-31,PY010,LC0030,8,8357.619999999999,5989.530000000001,5327.72,5156.35
2024-08-31,PY010,LC0031,40,30608.96,20411.83,20411.83,19654.95
2024-08-31,PY010,LC0032,16,12929.35,9064.32,8917.44,8620.1
2024-08-31,PY010,LC0033,21,18490.4,12798.01,11809.51,11485.619999999999
2024-08-31,PY010,LC0034,6,3745.62,2604.3900000000003,2604.3900000000003,2536.11
2024-08-31,PY010,LC0035,24,14870.33,10220.06,9713.28,9373.67
2024-08-31,PY010,LC0036,15,10518.56,7353.709999999999,7353.709999999999,7140.44
2024-08-31,PY010,LC0037,16,29888.79,19122.1,17939.98,17709.210000000003
2024-08-31,PY010,LC0038,13,9065.59,6104.23,6104.23,5872.1
2024-08-31,PY010,LC0039,28,27291.82,18238.6,16320.14,15712.01
2024-08-31,PY010,LC0040,5,3626.61,2577.63,2577.63,2522.96
2024-08-31,PY010,LC0041,33,30009.78,20266.72,18711.54,18159.36
2024-08-31,PY010,LC0042,47,34144.630000000005,22629.77,22386.05,21583.28
2024-08-31,PY010,LC0043,45,37995.8,26206.239999999998,25359.78,24495.69
2024-08-31,PY010,LC0044,1,627.42,415.83,415.83,392.41
2024-08-31,PY010,LC0045,3,2573.99,1600.69,1600.69,1547.21
2024-08-31,PY010,LC0046,41,21035.71,14013.43,13861.75,13389.789999999999
2024-08-31,PY010,LC0047,37,36827.16,24464.26,24464.26,23769.3
2024-08-31,PY010,LC0048,9,11798.99,7946.660000000001,7946.660000000001,7804.589999999999
2024-08-31,PY010,LC0049,64,47797.89,32089.760000000002,30115.9,29077.29
2024-08-31,PY010,LC0050,1,699.75,538.0,538.0,518.94
2024-08-31,PY010,LC0051,5,4289.92,3047.0,3047.0,2986.69
2024-08-31,PY010,LC0052,48,34784.35,23385.44,22698.95,22091.86
2024-08-31,PY010,LC0053,4,1818.11,1208.46,1208.46,1165.42
2024-08-31,PY011,LC0001,31,17395.98,9493.74,9011.97,8509.87
2024-08-31,PY011,LC0002,3,2609.62,1425.28,1425.28,1359.42
2024-08-31,PY011,LC0003,15,7714.219999999999,4222.28,4145.13,3979.33
2024-08-31,PY011,LC0004,7,3417.21,1881.75,1881.75,1810.1100000000001
2024-08-31,PY011,LC0005,45,39310.06,21916.59,20336.21,19460.05
2024-08-31,PY011,LC0006,42,28213.47,15505.9,14627.6,13930.84
2024-08-31,PY011,LC0007,12,7087.86,4084.27,3990.91,3772.19
2024-08-31,PY011,LC0008,7,8400.14,4686.54,4686.54,4526.02
2024-08-31,PY011,LC0009,21,11736.65,6291.46,6069.57,5857.08
2024-08-31,PY011,LC0010,2,1057.02,555.4,555.4,541.54
2024-08-31,PY011,LC0011,14,9825.27,5432.58,5391.07,5101.9
2024-08-31,PY011,LC0012,7,4587.17,2381.24,2381.24,2298.44
2024-08-31,PY011,LC0013,7,2415.87,1293.1100000000001,1293.1100000000001,1226.83
2024-08-31,PY011,LC0015,35,27988.72,15614.25,15373.2,14606.09
2024-08-31,PY011,LC0016,16,11088.42,6099.1,6028.49,5805.6
2024-08-31,PY011,LC0017,24,27899.32,15260.25,14419.73,13872.689999999999
2024-08-31,PY011,LC0018,32,36059.29,19894.51,19215.82,18354.32
2024-08-31,PY011,LC0019,37,33997.74,19151.65,18849.77,17932.93
2024-08-31,PY011,LC0020,6,3176.4900000000002,1642.9499999999998,1642.9499999999998,1563.8
2024-08-31,PY011,LC0021,10,4469.51,2607.79,2599.26,2484.92
2024-08-31,PY011,LC0022,7,6976.22,3920.83,3920.83,3796.58
2024-08-31,PY011,LC0023,9,4810.44,2424.55,2230.57,2096.57
2024-08-31,PY011,LC0024,1,101.7,56.89,56.89,55.62
2024-08-31,PY011,LC0025,18,8845.02,4827.67,4733.0599999999995,4496.48
2024-08-31,PY011,LC0026,23,15982.77,8818.44,8559.33,8234.25
2024-08-31,PY011,LC0027,20,12627.31,6569.09,6569.09,6172.55
2024-08-31,PY011,LC0028,53,42644.4,23553.41,22644.72,21605.85
2024-08-31,PY011,LC0029,9,5950.06,3385.98,3385.98,3202.05
2024-08-31,PY011,LC0030,8,4538.44,2586.07,2476.64,2356.5699999999997
2024-08-31,PY011,LC0031,29,25335.0,13701.289999999999,12992.59,12379.75
2024-08-31,PY011,LC0032,11,6399.65,3692.22,3570.22,3455.6
2024-08-31,PY011,LC0033,24,17693.59,9483.99,9262.97,8959.130000000001
2024-08-31,PY011,LC0034,4,2950.66,1555.75,994.8,942.4699999999999
2024-08-31,PY011,LC0035,22,13657.59,7428.39,7278.9,6908.32
2024-08-31,PY011,LC0036,16,11035.53,5864.91,5647.62,5425.26
2024-08-31,PY011,LC0037,14,7118.85,3965.2000000000003,3705.6800000000003,3518.14
2024-08-31,PY011,LC0038,4,1253.4,652.0,652.0,626.29
2024-08-31,PY011,LC0039,23,21949.07,12225.46,11795.39,11509.43
2024-08-31,PY011,LC0040,2,4455.110000000001,2321.17,2321.17,2227.02
2024-08-31,PY011,LC0041,14,12907.869999999999,7055.13,6754.79,6509.37
2024-08-31,PY011,LC0042,23,19216.22,10786.380000000001,10777.35,10156.32
2024-08-31,PY011,LC0043,31,32775.08,17606.28,15531.72,14863.65
2024-08-31,PY011,LC0045,2,424.11,259.49,259.49,247.28
2024-08-31,PY011,LC0046,45,29824.63,16444.27,15483.68,14802.64
2024-08-31,PY011,LC0047,28,22413.45,12402.05,11397.77,10964.14
2024-08-31,PY011,LC0048,5,2605.55,1377.9299999999998,1377.9299999999998,1320.3899999999999
2024-08-31,PY011,LC0049,36,21344.99,11983.58,11564.32,10952.37
2024-08-31,PY011,LC0051,4,3133.07,1768.16,1639.02,1546.24
2024-08-31,PY011,LC0052,34,25586.03,13875.289999999999,12295.17,11785.54
2024-08-31,PY011,LC0053,2,1888.03,1033.0700000000002,1033.0700000000002,988.26
2024-08-31,PY014,LC0001,7,3278.7,2670.76,2670.76,1960.72
2024-08-31,PY014,LC0002,1,133.68,122.81,122.81,93.84
2024-08-31,PY014,LC0003,2,576.65,498.04999999999995,498.04999999999995,359.93
2024-08-31,PY014,LC0005,3,1200.66,1032.99,1032.99,732.0799999999999
2024-08-31,PY014,LC0006,6,2495.56,2098.7400000000002,2098.7400000000002,1444.04
2024-08-31,PY014,LC0007,3,2078.71,1743.6399999999999,1743.6399999999999,1254.57
2024-08-31,PY014,LC0008,2,3288.3900000000003,2920.2,2920.2,2318.3599999999997
2024-08-31,PY014,LC0009,3,5021.58,4339.15,4339.15,3110.06
2024-08-31,PY014,LC0010,2,875.0899999999999,774.7,774.7,542.98
2024-08-31,PY014,LC0011,1,2964.05,2426.94,2426.94,1975.12
2024-08-31,PY014,LC0012,1,348.8,310.32,310.32,233.15
2024-08-31,PY014,LC0013,4,1795.21,1391.21,1391.21,909.07
2024-08-31,PY014,LC0015,11,5878.35,4823.4,4823.4,3404.34
2024-08-31,PY014,LC0016,1,560.21,462.55,462.55,315.22
2024-08-31,PY014,LC0017,4,4761.51,4238.78,4238.78,2759.89
2024-08-31,PY014,LC0018,10,10439.06,9094.86,9051.48,6137.84
2024-08-31,PY014,LC0019,14,10763.3,9072.84,9020.869999999999,6351.37
2024-08-31,PY014,LC0021,1,311.14,268.56,268.56,183.9
2024-08-31,PY014,LC0024,4,1839.5700000000002,1654.6000000000001,1654.6000000000001,1200.73
2024-08-31,PY014,LC0025,6,1667.33,1467.68,1467.68,932.11
2024-08-31,PY014,LC0026,2,618.5799999999999,471.39,471.39,378.66
2024-08-31,PY014,LC0027,8,8075.58,6859.13,6859.13,4478.709999999999
2024-08-31,PY014,LC0028,12,14139.56,11921.619999999999,11921.619999999999,9062.9
2024-08-31,PY014,LC0029,5,3126.19,2577.56,2577.56,1923.99
2024-08-31,PY014,LC0030,4,2204.1,1992.0100000000002,1992.0100000000002,1616.1200000000001
2024-08-31,PY014,LC0031,4,2062.2599999999998,1605.9099999999999,1605.9099999999999,1148.48
2024-08-31,PY014,LC0032,2,1114.62,924.09,924.09,715.33
2024-08-31,PY014,LC0033,1,260.9,214.17,214.17,142.02
2024-08-31,PY014,LC0036,4,2578.79,2213.87,2213.87,1873.47
2024-08-31,PY014,LC0037,5,3826.27,3546.0499999999997,3546.0499999999997,2609.89
2024-08-31,PY014,LC0038,2,827.73,722.8900000000001,722.8900000000001,430.09000000000003
2024-08-31,PY014,LC0039,6,4272.59,3576.42,3576.42,2375.1400000000003
2024-08-31,PY014,LC0041,2,967.57,859.03,859.03,571.82
2024-08-31,PY014,LC0042,5,2187.83,2014.8600000000001,1881.01,1213.23
2024-08-31,PY014,LC0043,4,2405.33,2123.1,2123.1,1600.0600000000002
2024-08-31,PY014,LC0046,8,5369.63,4674.76,4674.76,3247.43
2024-08-31,PY014,LC0047,10,5843.18,5002.360000000001,5002.360000000001,3823.3700000000003
2024-08-31,PY014,LC0049,11,4291.56,3672.36,3672.36,2867.1
2024-08-31,PY014,LC0052,3,2601.5099999999998,2456.33,2456.33,1940.8700000000001
2024-08-31,PY015,LC0001,8,7149.389999999999,5855.95,5855.95,4120.83
2024-08-31,PY015,LC0002,1,610.91,570.72,570.72,469.86
2024-08-31,PY015,LC0003,1,419.68,391.37,391.37,313.95
2024-08-31,PY015,LC0005,8,4405.55,3720.49,3720.49,2612.89
2024-08-31,PY015,LC0006,6,3271.8900000000003,2720.4,2720.4,1979.37
2024-08-31,PY015,LC0007,2,2418.7,2188.04,2188.04,1686.1599999999999
2024-08-31,PY015,LC0008,2,1475.52,1368.3600000000001,1368.3600000000001,977.9300000000001
2024-08-31,PY015,LC0009,5,4609.13,3963.72,3963.72,3320.44
2024-08-31,PY015,LC0010,1,783.55,669.25,669.25,601.16
2024-08-31,PY015,LC0012,1,2366.27,2095.91,2095.91,1774.76
2024-08-31,PY015,LC0015,6,3233.2999999999997,2777.04,2777.04,2015.97
2024-08-31,PY015,LC0017,4,3292.4,2798.9700000000003,2798.9700000000003,1887.95
2024-08-31,PY015,LC0018,5,4162.110000000001,3348.64,1784.7700000000002,1258.15
2024-08-31,PY015,LC0019,7,7651.0599999999995,6802.7699999999995,6802.7699999999995,5039.889999999999
2024-08-31,PY015,LC0020,1,86.72,69.7,69.7,61.86
2024-08-31,PY015,LC0021,3,4375.42,3639.94,3639.94,2878.44
2024-08-31,PY015,LC0022,1,1085.63,1045.51,1045.51,890.28
2024-08-31,PY015,LC0023,1,194.28,149.57,149.57,119.73
2024-08-31,PY015,LC0025,3,2287.96,2008.98,2008.98,1376.6100000000001
2024-08-31,PY015,LC0026,7,6582.4,5575.46,5575.46,3917.2200000000003
2024-08-31,PY015,LC0027,5,1738.64,1484.46,1064.3200000000002,742.71
2024-08-31,PY015,LC0028,5,2495.34,2257.9,2257.9,1529.52
2024-08-31,PY015,LC0029,1,859.32,724.98,724.98,467.06
2024-08-31,PY015,LC0030,1,937.22,849.84,849.84,653.72
2024-08-31,PY015,LC0031,8,6469.08,5518.86,5518.86,3998.11
2024-08-31,PY015,LC0032,4,3780.9300000000003,3505.3999999999996,3505.3999999999996,2601.7
2024-08-31,PY015,LC0033,4,3157.65,2548.7200000000003,2548.7200000000003,1700.16
2024-08-31,PY015,LC0034,2,885.71,790.15,790.15,514.35
2024-08-31,PY015,LC0035,1,622.81,472.05,472.05,309.0
2024-08-31,PY015,LC0036,3,1537.85,1347.06,1347.06,931.98
2024-08-31,PY015,LC0037,4,1896.79,1618.22,1618.22,1272.4
2024-08-31,PY015,LC0038,4,1729.6299999999999,1490.1599999999999,1490.1599999999999,1067.9
2024-08-31,PY015,LC0039,6,7355.23,6283.51,6283.51,4981.45
2024-08-31,PY015,LC0040,1,197.36,161.63,161.63,100.51
2024-08-31,PY015,LC0041,3,931.9,859.0600000000001,859.0600000000001,694.89
2024-08-31,PY015,LC0042,7,3848.58,3343.3599999999997,3199.37,2343.43
2024-08-31,PY015,LC0043,2,1239.97,974.54,974.54,782.6700000000001
2024-08-31,PY015,LC0046,6,3870.78,3092.91,2339.2599999999998,1589.68
2024-08-31,PY015,LC0047,9,8019.7699999999995,6779.52,5114.490000000001,3565.7200000000003
2024-08-31,PY015,LC0048,2,1311.73,1117.0,1117.0,825.34
2024-08-31,PY015,LC0049,13,10808.199999999999,9069.58,9069.58,6578.13
2024-08-31,PY015,LC0050,1,340.33,320.04,320.04,189.92
2024-08-31,PY015,LC0052,14,12872.710000000001,11122.859999999999,11122.859999999999,7358.72
2024-08-31,PY016,LC0001,15,16566.6,16542.43,16352.78,15477.7
2024-08-31,PY016,LC0002,1,633.75,712.39,712.39,667.2
2024-08-31,PY016,LC0003,4,5921.84,5872.9,5872.9,5415.45
2024-08-31,PY016,LC0004,2,998.98,981.3599999999999,675.6999999999999,664.17
2024-08-31,PY016,LC0005,23,24994.829999999998,24898.91,24295.739999999998,22978.12
2024-08-31,PY016,LC0006,8,4673.06,4787.389999999999,4787.389999999999,4542.03
2024-08-31,PY016,LC0007,1,568.02,548.41,548.41,526.03
2024-08-31,PY016,LC0008,2,2040.21,1902.1100000000001,1671.27,1550.47
2024-08-31,PY016,LC0009,6,2002.77,1986.48,1986.48,1868.29
2024-08-31,PY016,LC0010,4,1665.4,1674.14,1674.14,1571.3
2024-08-31,PY016,LC0011,7,10126.810000000001,9693.38,9651.06,9126.76
2024-08-31,PY016,LC0013,3,971.14,919.06,919.06,873.11
2024-08-31,PY016,LC0014,3,3816.71,3576.3900000000003,3576.3900000000003,3538.62
2024-08-31,PY016,LC0015,22,15060.310000000001,14564.52,14564.52,13848.69
2024-08-31,PY016,LC0016,7,3082.45,3080.9700000000003,3080.9700000000003,2910.5
2024-08-31,PY016,LC0017,7,9081.8,9851.900000000001,9229.26,8688.310000000001
2024-08-31,PY016,LC0018,14,23435.46,24513.670000000002,24513.670000000002,22733.93
2024-08-31,PY016,LC0019,21,18385.4,17934.88,17934.88,16935.36
2024-08-31,PY016,LC0020,2,1971.6299999999999,1971.67,1971.67,1879.8500000000001
2024-08-31,PY016,LC0021,1,375.95,331.61,331.61,322.05
2024-08-31,PY016,LC0022,7,7297.549999999999,7707.22,7707.22,7248.81
2024-08-31,PY016,LC0023,1,772.83,878.14,878.14,838.3
2024-08-31,PY016,LC0025,6,7385.72,7663.75,6170.2300000000005,5811.46
2024-08-31,PY016,LC0026,12,8835.62,8834.08,8834.08,8289.99
2024-08-31,PY016,LC0027,12,10255.86,10249.92,9809.869999999999,9593.61
2024-08-31,PY016,LC0028,16,12970.64,13285.07,13285.07,12471.3
2024-08-31,PY016,LC0029,3,1555.3700000000001,1550.44,1550.44,1466.8899999999999
2024-08-31,PY016,LC0030,6,7800.65,7911.370000000001,7612.51,7123.88
2024-08-31,PY016,LC0031,9,10927.68,10556.1,10200.65,9618.65
2024-08-31,PY016,LC0032,1,210.84,195.35,195.35,176.13
2024-08-31,PY016,LC0033,4,2305.6800000000003,2394.09,2394.09,2289.7299999999996
2024-08-31,PY016,LC0035,8,11627.59,12530.619999999999,12530.619999999999,11942.490000000002
2024-08-31,PY016,LC0036,7,3861.62,3984.46,3984.46,3819.52
2024-08-31,PY016,LC0037,6,2840.35,2653.31,2653.31,2469.24
2024-08-31,PY016,LC0038,8,5325.22,5190.16,5190.16,4896.4400000000005
2024-08-31,PY016,LC0039,11,7809.77,7691.95,7691.95,7303.52
2024-08-31,PY016,LC0041,8,4272.01,4284.63,4284.63,4009.9500000000003
2024-08-31,PY016,LC0042,9,4985.78,5198.87,4900.34,4529.88
2024-08-31,PY016,LC0043,9,5520.6,5607.639999999999,5590.639999999999,5277.15
2024-08-31,PY016,LC0046,4,1584.69,1608.69,1240.63,1141.75
2024-08-31,PY016,LC0047,8,7353.9,7439.54,7298.679999999999,6988.5
2024-08-31,PY016,LC0048,5,2001.3000000000002,1798.08,1798.08,1722.92
2024-08-31,PY016,LC0049,14,7359.0599999999995,6893.570000000001,6893.570000000001,6488.56
2024-08-31,PY016,LC0051,1,3741.21,4167.9,4167.9,3766.6
2024-08-31,PY016,LC0052,18,11399.4,11209.0,11209.0,10609.0
2024-09-30,PY001,LC0001,12,8730.109999999999,8381.53,8381.53,7959.97
2024-09-30,PY001,LC0003,4,3910.43,3701.56,3417.42,3322.49
2024-09-30,PY001,LC0004,2,274.51,297.46,297.46,286.59
2024-09-30,PY001,LC0005,8,8417.72,8686.65,6149.95,5748.59
2024-09-30,PY001,LC0006,11,8137.28,7837.09,7837.09,7311.58
2024-09-30,PY001,LC0007,4,1736.75,1796.41,1796.41,1717.24
2024-09-30,PY001,LC0008,3,3314.5,3275.3,3275.3,3184.04
2024-09-30,PY001,LC0009,13,8810.3,8904.09,8296.55,7676.06
2024-09-30,PY001,LC0010,3,1485.8500000000001,1569.1,1569.1,1503.81
2024-09-30,PY001,LC0011,4,2570.94,2333.55,2333.55,2138.2999999999997
2024-09-30,PY001,LC0012,2,581.06,552.07,552.07,537.38
2024-09-30,PY001,LC0013,1,35.0,31.98,13.34,12.36
2024-09-30,PY001,LC0014,2,1675.32,1653.09,1653.09,1583.42
2024-09-30,PY001,LC0015,8,4568.01,4434.4800000000005,4163.12,3954.79
2024-09-30,PY001,LC0016,3,2101.12,1999.19,1999.19,1912.44
2024-09-30,PY001,LC0017,2,534.34,484.93000000000006,484.93000000000006,478.08000000000004
2024-09-30,PY001,LC0018,10,7461.26,7792.05,7792.05,7450.4800000000005
2024-09-30,PY001,LC0019,15,17956.940000000002,17525.8,17525.8,16347.11
2024-09-30,PY001,LC0020,1,384.81,378.28,378.28,358.88
2024-09-30,PY001,LC0021,3,6829.42,6766.78,6766.78,6544.08
2024-09-30,PY001,LC0022,2,3196.12,3071.79,2330.83,2285.11
2024-09-30,PY001,LC0023,2,1691.85,1720.69,1720.69,1653.75
2024-09-30,PY001,LC0024,1,1428.85,1333.28,1333.28,1264.93
2024-09-30,PY001,LC0025,5,2473.53,2274.96,1976.28,1865.81
2024-09-30,PY001,LC0026,4,5252.469999999999,5307.44,5307.44,5113.23
2024-09-30,PY001,LC0027,5,2940.83,3017.2,3017.2,2885.19
2024-09-30,PY001,LC0028,17,16253.46,15935.189999999999,15534.61,14682.33
2024-09-30,PY001,LC0029,5,5221.01,4713.75,4000.02,3777.71
2024-09-30,PY001,LC0030,3,3162.7799999999997,3169.69,3169.69,3127.9300000000003
2024-09-30,PY001,LC0031,6,4683.91,4359.0,4359.0,4170.79
2024-09-30,PY001,LC0032,4,1443.5,1547.73,1547.73,1417.6399999999999
2024-09-30,PY001,LC0033,8,5993.24,6008.75,6008.75,5686.84
2024-09-30,PY001,LC0034,1,349.88,389.78,389.78,354.79
2024-09-30,PY001,LC0035,5,3703.13,3484.96,3221.66,3096.56
2024-09-30,PY001,LC0036,5,3861.04,4017.56,4017.56,3719.04
2024-09-30,PY001,LC0037,5,3987.49,4194.860000000001,4194.860000000001,3917.3
2024-09-30,PY001,LC0038,6,2471.98,2606.44,2606.44,2459.9700000000003
2024-09-30,PY001,LC0039,11,12095.08,11858.84,10996.68,10452.48
2024-09-30,PY001,LC0041,2,1599.2600000000002,1601.85,1493.57,1414.3
2024-09-30,PY001,LC0042,13,8385.4,8333.630000000001,8333.630000000001,7871.0599999999995
2024-09-30,PY001,LC0043,2,762.82,758.98,758.98,711.63
2024-09-30,PY001,LC0044,1,505.15,532.42,532.42,511.94
2024-09-30,PY001,LC0046,8,5139.0,5060.15,5060.15,4794.42
2024-09-30,PY001,LC0047,7,3327.39,3497.4,3167.36,2999.75
2024-09-30,PY001,LC0049,13,7815.25,7853.48,7203.99,6845.28
2024-09-30,PY001,LC0051,2,1318.54,1399.99,1399.99,1282.21
2024-09-30,PY001,LC0052,10,4378.12,4154.94,4042.4,3831.62
2024-09-30,PY002,LC0001,8,7175.2,7414.07,7096.95,6713.18
2024-09-30,PY002,LC0003,3,938.47,898.77,898.77,849.12
2024-09-30,PY002,LC0004,1,136.88,154.49,154.49,150.14
2024-09-30,PY002,LC0005,13,8227.39,8556.539999999999,8556.539999999999,8120.91
2024-09-30,PY002,LC0006,5,5464.15,4975.0,4607.18,4446.97
2024-09-30,PY002,LC0007,1,98.86,106.57,106.57,102.84
2024-09-30,PY002,LC0008,1,657.74,580.06,580.06,540.14
2024-09-30,PY002,LC0009,7,3885.24,3882.66,3882.66,3648.1800000000003
2024-09-30,PY002,LC0010,2,359.91999999999996,387.32000000000005,387.32000000000005,363.40999999999997
2024-09-30,PY002,LC0011,12,7461.0599999999995,7638.23,7401.9400000000005,6933.94
2024-09-30,PY002,LC0013,7,3744.61,3842.67,3301.12,3094.02
2024-09-30,PY002,LC0014,1,2432.58,2418.84,2418.84,2350.55
2024-09-30,PY002,LC0015,12,13817.58,14230.7,9838.09,9355.09
2024-09-30,PY002,LC0016,1,515.43,443.37,443.37,408.92
2024-09-30,PY002,LC0017,7,5506.45,5829.110000000001,5829.110000000001,5490.79
2024-09-30,PY002,LC0018,8,10831.15,11639.15,11324.32,10688.880000000001
2024-09-30,PY002,LC0019,13,16572.66,16279.98,16279.98,15399.01
2024-09-30,PY002,LC0020,3,844.56,826.48,826.48,793.99
2024-09-30,PY002,LC0021,6,8275.83,7709.49,7709.49,7480.0599999999995
2024-09-30,PY002,LC0022,2,3992.56,3658.0200000000004,3658.0200000000004,3562.55
2024-09-30,PY002,LC0023,1,306.79,340.3,340.3,335.72
2024-09-30,PY002,LC0024,1,550.09,547.0,547.0,492.61
2024-09-30,PY002,LC0025,10,5827.14,6075.19,5068.08,4893.0599999999995
2024-09-30,PY002,LC0026,7,6618.84,6370.2699999999995,6370.2699999999995,5950.17
2024-09-30,PY002,LC0027,12,5283.46,5301.1900000000005,5301.1900000000005,5020.03
2024-09-30,PY002,LC0028,20,11078.57,10913.43,10913.43,10256.16
2024-09-30,PY002,LC0029,2,705.22,752.03,752.03,697.4100000000001
2024-09-30,PY002,LC0030,2,755.6500000000001,774.8599999999999,774.8599999999999,735.31
2024-09-30,PY002,LC0031,9,21250.71,19586.989999999998,19586.989999999998,19157.77
2024-09-30,PY002,LC0032,1,1060.41,919.71,919.71,851.51
2024-09-30,PY002,LC0033,10,6838.3099999999995,6680.410000000001,6680.410000000001,6278.82
2024-09-30,PY002,LC0035,7,4240.63,4518.6,4518.6,4276.639999999999
2024-09-30,PY002,LC0036,2,877.57,857.4200000000001,857.4200000000001,827.4200000000001
2024-09-30,PY002,LC0037,8,7511.469999999999,7988.33,7988.33,7750.710000000001
2024-09-30,PY002,LC0038,4,1676.74,1537.13,1339.65,1245.53
2024-09-30,PY002,LC0039,5,2070.11,1995.13,1995.13,1870.37
2024-09-30,PY002,LC0041,7,5459.38,5225.94,5225.94,5052.3
2024-09-30,PY002,LC0042,22,14640.33,14878.24,13993.17,13307.73
2024-09-30,PY002,LC0043,11,5567.83,5732.83,5432.77,5215.32
2024-09-30,PY002,LC0046,10,5387.07,5374.4400000000005,4940.25,4578.48
2024-09-30,PY002,LC0047,14,9809.39,9599.08,9599.08,9136.880000000001
2024-09-30,PY002,LC0048,3,1413.22,1371.22,1266.8,1193.44
2024-09-30,PY002,LC0049,12,4320.75,4397.31,4397.31,4196.5199999999995
2024-09-30,PY002,LC0050,1,788.06,826.08,826.08,807.51
2024-09-30,PY002,LC0051,3,2059.58,2127.02,2127.02,1977.03
2024-09-30,PY002,LC0052,9,8740.9,8423.08,8423.08,8027.37
2024-09-30,PY003,LC0001,12,8545.44,9160.91,8716.86,8415.91
2024-09-30,PY003,LC0002,2,416.66999999999996,371.36,371.36,341.74
2024-09-30,PY003,LC0003,4,3124.7599999999998,2778.95,2743.31,2544.2400000000002
2024-09-30,PY003,LC0004,3,1507.88,1415.7199999999998,1415.7199999999998,1339.51
2024-09-30,PY003,LC0005,10,7582.219999999999,7584.75,7408.959999999999,7245.41
2024-09-30,PY003,LC0006,8,4560.99,4882.08,4424.42,4256.22
2024-09-30,PY003,LC0007,1,171.37,174.56,174.56,161.63
2024-09-30,PY003,LC0008,1,317.39,313.66,150.46000000000004,138.13
2024-09-30,PY003,LC0009,5,4273.9,4470.9400000000005,4444.47,4274.4800000000005
2024-09-30,PY003,LC0010,5,3305.25,3067.86,3067.86,2826.06
2024-09-30,PY003,LC0011,6,5313.47,5620.16,3885.2999999999997,3629.92
2024-09-30,PY003,LC0013,3,1625.0900000000001,1666.79,1317.99,1264.24
2024-09-30,PY003,LC0014,2,819.1700000000001,740.24,740.24,702.44
2024-09-30,PY003,LC0015,12,8568.65,8674.04,8674.04,8302.34
2024-09-30,PY003,LC0016,3,1231.4299999999998,1200.62,1200.62,1131.25
2024-09-30,PY003,LC0017,1,486.59,421.19,421.19,397.66
2024-09-30,PY003,LC0018,9,15372.48,15271.83,13550.43,12682.25
2024-09-30,PY003,LC0019,14,16053.07,15325.26,15325.26,14650.66
2024-09-30,PY003,LC0020,2,1453.5700000000002,1516.89,1516.89,1461.07
2024-09-30,PY003,LC0021,4,1646.0,1549.4,1549.4,1511.68
2024-09-30,PY003,LC0022,4,5134.09,5600.25,5408.42,5091.92
2024-09-30,PY003,LC0023,2,1257.54,1312.8,1312.8,1253.99
2024-09-30,PY003,LC0025,9,6908.0,6540.03,6540.03,6090.3099999999995
2024-09-30,PY003,LC0026,7,5320.65,5046.1,4866.97,4547.95
2024-09-30,PY003,LC0027,9,6988.01,6850.67,6581.11,6422.15
2024-09-30,PY003,LC0028,18,14342.12,14800.82,14800.82,13736.87
2024-09-30,PY003,LC0029,5,1895.45,2029.46,2029.46,1956.44
2024-09-30,PY003,LC0030,4,4523.62,4197.049999999999,4197.049999999999,4112.349999999999
2024-09-30,PY003,LC0031,9,7073.38,7246.66,7246.66,6799.3099999999995
2024-09-30,PY003,LC0032,3,1570.29,1648.71,1648.71,1550.78
2024-09-30,PY003,LC0033,5,5048.610000000001,5219.39,5219.39,4886.69
2024-09-30,PY003,LC0034,1,1012.07,1071.82,1071.82,979.63
2024-09-30,PY003,LC0035,5,2770.0899999999997,2664.94,2664.94,2513.04
2024-09-30,PY003,LC0036,4,3033.97,3140.41,3140.41,2913.99
2024-09-30,PY003,LC0037,4,2467.05,2647.6899999999996,2647.6899999999996,2561.7599999999998
2024-09-30,PY003,LC0038,2,1130.6,1125.97,1125.97,1036.93
2024-09-30,PY003,LC0039,7,4610.6,4730.26,3355.73,3157.13
2024-09-30,PY003,LC0041,8,11307.91,11753.42,11753.42,11231.14
2024-09-30,PY003,LC0042,12,6621.37,6328.49,6328.49,6016.05
2024-09-30,PY003,LC0043,14,5879.84,5866.01,5571.84,5307.49
2024-09-30,PY003,LC0044,1,2169.96,1902.01,1902.01,1868.33
